,image_time,DNflag,unet_prob,simple_numhot,unet_class,simple_radiance,hyst_numhot,hyst_radiance,background_bt,hotspot_mean_bt,hotspot_max_bt,bt_hotspot_minus_bg,hotspot_TIR_mean_bt,hotspot_TIR_max_bt,MIR_minus_TIR_bt,improved_radiance,hotspot_area_bg_corrected,solar_za,solar_aa,mirova_numhot,mirova_class,mirova_radiance,max_nti,max_eti,max_dnti,max_deti,max_dnti_z,max_deti_z
10745,2013-04-23 00:42:00,D,0.7531767,2.0,True,1238442.862220925,2.0,1238442.862220925,277.78302001953125,299.59686279296875,299.59686279296875,21.8138427734375,266.204833984375,266.204833984375,33.39202880859375,1298289.7796740918,0.27528199999999997,44.680192215347994,45.319807784652006,0.0,False,0.0,-0.78112763,0.09435254,0.08230097,0.049406573,4.759678,4.400334
17594,2013-04-23 12:54:00,N,0.4651126,0.0,False,,0.0,,,,,,,,,,,110.33633671593749,-20.336336715937488,0.0,False,0.0,-0.9605202,0.0043727756,0.0052770227,0.0027809218,4.492436,3.1404078
1257,2013-04-23 14:30:00,N,0.0013136738,0.0,False,,0.0,,,,,,,,,,,101.48006072109966,-11.480060721099663,0.0,False,0.0,-0.96526283,0.0027988553,0.0026910752,0.0026733205,2.9217553,2.7632952
13982,2013-04-23 22:42:00,D,0.00023795926,0.0,False,,0.0,,,,,,,,,,,40.96294713693318,49.03705286306682,0.0,False,0.0,-0.951834,0.0077874064,0.0043212324,0.0043822676,3.1419868,3.207183
2941,2013-04-24 00:24:00,D,0.010029116,0.0,False,,0.0,,,,,,,,,,,43.05953517437112,46.94046482562888,0.0,False,0.0,-0.8213979,0.055799365,0.028845496,0.020902373,4.5594125,3.3548427
17394,2013-04-24 12:36:00,N,0.25952247,0.0,False,,0.0,,,,,,,,,,,111.12761754637805,-21.12761754637805,0.0,False,0.0,-0.9568872,0.0057176948,0.004258923,0.0040905327,3.7633002,3.2017205
12603,2013-04-24 14:12:00,N,0.04422695,0.0,False,,0.0,,,,,,,,,,,103.14508325583036,-13.145083255830352,0.0,False,0.0,-0.9559334,0.010028243,0.0046078414,0.006038949,3.6185675,4.598497
2442,2013-04-24 22:24:00,D,0.026144186,0.0,False,,0.0,,,,,,,,,,,41.28807097161496,48.71192902838504,0.0,False,0.0,-0.78641295,0.053533077,0.044267282,0.06395521,3.1702278,4.0764365
16111,2013-04-25 00:06:00,D,0.011701939,0.0,False,,0.0,,,,,,,,,,,41.68428341517823,48.31571658482177,0.0,False,0.0,-0.773924,0.08005315,0.07138261,0.08189592,3.4732828,3.2876863
18397,2013-04-25 12:12:00,N,0.041890245,0.0,False,,0.0,,,,,,,,,,,111.98317387200302,-21.983173872003018,0.0,False,0.0,-0.95708025,0.0029614568,0.0033727586,0.0022270381,3.553534,2.6879444
11425,2013-04-25 13:54:00,N,0.5180056,2.0,True,80101.67965970948,2.0,80101.67965970948,269.84844970703125,273.40380859375,274.7109069824219,3.55535888671875,269.8370666503906,270.3465576171875,3.566741943359375,102567.41731995552,0.1973508775305748,104.6737513090655,-14.67375130906549,0.0,False,0.0,-0.954978,0.0044498444,0.0067334026,0.004112765,6.884739,5.1891184
19041,2013-04-25 22:06:00,D,0.0025507037,0.0,False,,0.0,,,,,,,,,,,41.91047537482695,48.08952462517305,0.0,False,0.0,-0.7265592,0.06159413,0.054872245,0.046288803,3.9121642,3.804623
15214,2013-04-25 23:42:00,D,0.12198489,0.0,False,,0.0,,,,,,,,,,,40.38010660448848,49.61989339551152,0.0,False,0.0,-0.7426764,0.07527363,0.037159167,0.0298578,4.715449,3.3369026
16844,2013-04-26 11:54:00,N,0.0036896802,0.0,False,,0.0,,,,,,,,,,,112.3021949326614,-22.302194932661386,0.0,False,0.0,-0.96051586,0.005180359,0.006382808,0.004831165,4.1894135,3.4713032
4906,2013-04-26 13:36:00,N,0.65105486,5.0,True,257490.3869851242,3.0,152357.7004032393,268.1210632324219,273.8483581542969,275.3157653808594,5.727294921875,272.3390197753906,273.7750244140625,1.50933837890625,240676.95500999808,0.32055651125389334,106.05375517237343,-16.053755172373425,1.0,True,52904.52636888072,-0.9561948,0.006425202,0.006386362,0.006031595,5.3229494,5.341732
19671,2013-04-26 23:24:00,D,0.25590298,0.0,False,,0.0,,,,,,,,,,,39.67028944027866,50.32971055972134,0.0,False,0.0,-0.91799766,0.016373277,0.01979819,0.0079540685,4.6684723,4.5297127
3578,2013-04-27 01:06:00,D,0.45955515,0.0,False,,0.0,,,,,,,,,,,45.66414585208545,44.33585414791455,0.0,False,0.0,-0.92168856,0.0049841404,0.018157884,0.0049113333,5.6130733,4.2399626
7991,2013-04-27 13:18:00,N,0.24473615,0.0,False,,0.0,,,,,,,,,,,107.27318641093623,-17.273186410936237,0.0,False,0.0,-0.9587511,0.005367458,0.0048405975,0.002897203,5.7056446,3.5588288
16519,2013-04-27 15:00:00,N,0.0044767368,0.0,False,,0.0,,,,,,,,,,,96.64048450779705,-6.640484507797055,0.0,False,0.0,-0.9594454,0.004496813,0.006260261,0.0062697977,4.612635,5.169506
1851,2013-04-27 23:06:00,D,0.006476479,0.0,False,,0.0,,,,,,,,,,,39.273926732553655,50.726073267446345,0.0,False,0.0,-0.8657295,0.03875047,0.03212937,0.030450903,4.323249,4.7071633
8445,2013-04-28 00:48:00,D,0.0001636189,0.0,False,,0.0,,,,,,,,,,,43.728357543182526,46.271642456817474,0.0,False,0.0,-0.8679406,0.024210274,0.018439792,0.017440341,4.7857666,4.5866013
17903,2013-04-28 13:00:00,N,0.0025900153,0.0,False,,0.0,,,,,,,,,,,108.32078545790716,-18.32078545790716,0.0,False,0.0,-0.9670231,0.00444299,0.002450496,0.001985103,3.728129,3.0828707
5093,2013-04-28 14:36:00,N,0.10353552,0.0,False,,0.0,,,,,,,,,,,99.28001239320895,-9.280012393208953,0.0,False,0.0,-0.96649116,0.0071416497,0.0032030642,0.003109336,3.2243946,3.1891665
6352,2013-04-28 22:48:00,D,0.0119668525,0.0,False,,0.0,,,,,,,,,,,39.19861706676509,50.80138293323491,0.0,False,0.0,-0.7920617,0.084235966,0.059772544,0.06903343,4.565734,7.1936955
17207,2013-04-29 00:30:00,D,0.016661324,0.0,False,,0.0,,,,,,,,,,,42.0044656079955,47.9955343920045,0.0,False,0.0,-0.78669125,0.04734683,0.04095783,0.020877264,5.5783567,3.7496226
8609,2013-04-29 12:42:00,N,0.17501728,0.0,False,,0.0,,,,,,,,,,,109.18622506726113,-19.186225067261134,0.0,False,0.0,-0.9659859,0.0061820745,0.0037170574,0.0017788559,5.1195917,2.63401
1916,2013-04-29 14:18:00,N,8.7803855e-05,0.0,False,,0.0,,,,,,,,,,,100.99115492653651,-10.991154926536504,0.0,False,0.0,-0.9653447,0.0074335933,0.0034176186,0.0033565834,3.5966718,3.511551
17991,2013-04-29 22:30:00,D,0.0024002274,0.0,False,,0.0,,,,,,,,,,,39.44367059380681,50.55632940619319,0.0,False,0.0,-0.8087442,0.0652616,0.027994566,0.029650144,4.465323,4.4115686
7324,2013-04-30 00:12:00,D,0.01379687,0.0,False,,0.0,,,,,,,,,,,40.52081191648533,49.47918808351467,0.0,False,0.0,-0.7774972,0.08465791,0.051655203,0.055721603,5.03278,5.2563105
5062,2013-04-30 12:18:00,N,0.0045316243,0.0,False,,0.0,,,,,,,,,,,110.14271622089326,-20.14271622089326,0.0,False,0.0,-0.95679945,0.009478629,0.0046148524,0.004530929,4.0991354,4.0268955
11172,2013-04-30 14:00:00,N,0.0020344364,0.0,False,,0.0,,,,,,,,,,,102.57077448343264,-12.570774483432647,0.0,False,0.0,-0.95715183,0.005617559,0.0061723366,0.0036118105,3.8522875,3.5176544
8135,2013-04-30 22:12:00,D,6.939053e-05,0.0,False,,0.0,,,,,,,,,,,40.00004414321771,49.99995585678229,0.0,False,0.0,-0.8882251,0.014035404,0.0069220364,0.009252153,2.9801946,4.0455194
1255,2013-04-30 23:48:00,D,3.27948e-05,0.0,False,,0.0,,,,,,,,,,,39.06204060412151,50.93795939587849,0.0,False,0.0,-0.9115053,0.011013806,0.0048232526,0.00606668,2.6583753,4.0254827
3821,2013-05-01 12:00:00,N,0.00087886496,0.0,False,,0.0,,,,,,,,,,,110.54922517463032,-20.549225174630322,0.0,False,0.0,-0.9767735,0.0028254986,0.0027295426,0.0025131777,2.9485326,2.7289882
17416,2013-05-01 13:42:00,N,1.3610046e-05,0.0,False,,0.0,,,,,,,,,,,104.00689859605599,-14.00689859605599,0.0,False,0.0,-0.9751586,0.0021734834,0.0026308522,0.0021062791,3.5221663,2.8579695
6734,2013-05-01 23:30:00,D,0.006368332,0.0,False,,0.0,,,,,,,,,,,38.243141903772006,51.756858096227994,0.0,False,0.0,-0.84029907,0.05472046,0.046822965,0.040780485,4.6009526,4.0464573
6022,2013-05-02 01:12:00,D,0.00014488453,0.0,False,,0.0,,,,,,,,,,,44.933223403340286,45.066776596659714,0.0,False,0.0,-0.86266106,0.019723177,0.016111903,0.0195769,3.999119,4.5616875
17569,2013-05-02 13:24:00,N,0.00025143457,0.0,False,,0.0,,,,,,,,,,,105.2878843531926,-15.287884353192602,0.0,False,0.0,-0.97200376,0.0026558042,0.0022274405,0.0018898398,3.8392653,3.327643
5549,2013-05-02 15:06:00,D,3.449168e-05,0.0,False,,0.0,,,,,,,,,,,93.23221947163046,-3.2322194716304575,0.0,False,0.0,-0.9747347,0.0031276345,0.0028450564,0.002844818,3.1130068,3.1005812
9332,2013-05-02 23:12:00,D,0.00034430026,0.0,False,,0.0,,,,,,,,,,,37.74352381126933,52.25647618873067,0.0,False,0.0,-0.8169495,0.036474586,0.025992952,0.02399499,4.03243,3.5540156
6807,2013-05-03 00:54:00,D,0.007559928,0.0,False,,0.0,,,,,,,,,,,42.90854701257882,47.09145298742118,0.0,False,0.0,-0.7435432,0.09434742,0.055274963,0.043623775,3.974525,3.726477
940,2013-05-03 13:06:00,N,5.4019392e-06,0.0,False,,0.0,,,,,,,,,,,106.40263269744122,-16.402632697441213,0.0,False,0.0,-0.97606856,0.002044797,0.0020077527,0.002249986,3.1501884,3.5744512
1624,2013-05-03 14:42:00,N,0.12291071,0.0,False,,0.0,,,,,,,,,,,97.14888408913825,-7.148884089138253,0.0,False,0.0,-0.9758616,0.003252983,0.0031457916,0.0031705871,3.5879805,3.5777884
8577,2013-05-03 22:54:00,D,0.00050136284,0.0,False,,0.0,,,,,,,,,,,37.57432636514977,52.42567363485023,0.0,False,0.0,-0.83309627,0.042147875,0.022698745,0.029641494,4.191217,4.7617173
8471,2013-05-04 00:36:00,D,0.00018831069,0.0,False,,0.0,,,,,,,,,,,41.08789520251481,48.91210479748519,0.0,False,0.0,-0.8211675,0.049634814,0.019627683,0.027684323,3.4989965,4.4125967
8287,2013-05-04 12:48:00,N,4.129087e-05,0.0,False,,0.0,,,,,,,,,,,107.34084797240168,-17.340847972401676,0.0,False,0.0,-0.9730268,0.002150476,0.0018269345,0.0018536225,2.7993822,2.823612
14361,2013-05-04 14:24:00,N,0.42394805,0.0,False,,0.0,,,,,,,,,,,98.94872089770665,-8.948720897706654,0.0,False,0.0,-0.9720789,0.0051549673,0.003197886,0.0031444803,2.9507375,2.926716
6390,2013-05-04 22:36:00,D,0.0013523344,0.0,False,,0.0,,,,,,,,,,,37.73772839575857,52.26227160424143,0.0,False,0.0,-0.78315115,0.038382053,0.049831167,0.022288457,5.0958657,3.00687
4034,2013-05-05 00:18:00,D,0.0027330837,0.0,False,,0.0,,,,,,,,,,,39.50126274888836,50.49873725111164,0.0,False,0.0,-0.7534247,0.07334626,0.054681897,0.052118026,4.1016755,9.645855
17372,2013-05-05 12:30:00,N,0.0048439372,0.0,False,,0.0,,,,,,,,,,,108.09331113024176,-18.093311130241762,0.0,False,0.0,-0.9741733,0.0032837987,0.00240238,0.0023245364,2.8465602,2.9331465
6478,2013-05-05 14:06:00,N,0.012397762,0.0,False,,0.0,,,,,,,,,,,100.57980934509342,-10.579809345093427,0.0,False,0.0,-0.974224,0.0038186312,0.0025927871,0.00261949,3.037539,3.20927
705,2013-05-05 22:18:00,D,2.3458086e-05,0.0,False,,0.0,,,,,,,,,,,38.22653429880512,51.77346570119488,0.0,False,0.0,-0.94324666,0.005422771,0.005398996,0.0052845553,3.6681457,3.7085059
2262,2013-05-05 23:54:00,D,4.645415e-05,0.0,False,,0.0,,,,,,,,,,,37.89256195405359,52.10743804594641,0.0,False,0.0,-0.9257707,0.008868992,0.009571075,0.007946014,5.8667116,6.2043853
16641,2013-05-06 12:06:00,N,0.013449013,0.0,False,,0.0,,,,,,,,,,,108.88661369667665,-18.886613696676648,0.0,False,0.0,-0.96506697,0.0028364062,0.0035132766,0.00280115,3.0062494,2.8055484
10891,2013-05-06 13:48:00,N,5.2099036e-05,0.0,False,,0.0,,,,,,,,,,,102.07215274477514,-12.072152744775144,0.0,False,0.0,-0.9731289,0.0019468665,0.0018320531,0.0014313459,2.887859,2.4428215
13958,2013-05-06 23:36:00,D,7.654231e-05,0.0,False,,0.0,,,,,,,,,,,36.966685415828756,53.033314584171244,0.0,False,0.0,-0.95420164,0.006745398,0.0017267913,0.001745291,2.528229,2.447085
16270,2013-05-07 01:18:00,D,0.027002314,0.0,False,,0.0,,,,,,,,,,,44.32778177493201,45.67221822506799,0.0,False,0.0,-0.9507182,0.010127723,0.0049195886,0.004330091,3.2946105,3.259873
694,2013-05-07 11:48:00,N,0.0008491499,0.0,False,,0.0,,,,,,,,,,,109.17655522694369,-19.17655522694369,0.0,False,0.0,-0.9680829,0.0044746995,0.004692562,0.0031418502,3.581773,2.9951038
4843,2013-05-07 13:30:00,N,4.308048e-05,0.0,False,,0.0,,,,,,,,,,,103.41434724215883,-13.414347242158826,0.0,False,0.0,-0.97384745,0.0026493073,0.002236031,0.0020934567,3.200748,3.3647282
18307,2013-05-07 23:18:00,D,0.1033338,0.0,False,,0.0,,,,,,,,,,,36.36453593860043,53.63546406139957,0.0,False,0.0,-0.7770985,0.115106225,0.046721675,0.042769648,4.565155,4.8844748
6446,2013-05-08 01:00:00,D,0.05502914,0.0,False,,0.0,,,,,,,,,,,42.222635510464045,47.777364489535955,0.0,False,0.0,-0.9274179,0.02514255,0.005679846,0.00581336,3.7843823,4.1747336
13180,2013-05-08 13:12:00,N,1.899572e-05,0.0,False,,0.0,,,,,,,,,,,104.59545343551505,-14.59545343551505,0.0,False,0.0,-0.9713629,0.0019914508,0.0018883198,0.0018900931,3.3088224,3.2701075
19803,2013-05-08 14:54:00,D,7.474946e-05,0.0,False,,0.0,,,,,,,,,,,93.11737965913362,-3.117379659133625,0.0,False,0.0,-0.9724785,0.003216982,0.002797,0.0030411407,2.9887474,3.224996
8228,2013-05-08 23:00:00,D,0.029891828,0.0,False,,0.0,,,,,,,,,,,36.101051146083435,53.898948853916565,0.0,False,0.0,-0.75433135,0.110658884,0.041538596,0.034020305,4.5298333,3.772908
16927,2013-05-09 00:42:00,D,0.11302086,0.0,False,,0.0,,,,,,,,,,,40.31305805250105,49.68694194749895,0.0,False,0.0,-0.79767805,0.06389421,0.028164163,0.028415933,4.210703,4.426377
13940,2013-05-09 12:54:00,N,4.7169273e-05,0.0,False,,0.0,,,,,,,,,,,105.60522518731516,-15.60522518731515,0.0,False,0.0,-0.96707827,0.0039842725,0.0022197664,0.002243638,3.2601292,3.7039297
5139,2013-05-09 14:30:00,N,6.5217086e-05,0.0,False,,0.0,,,,,,,,,,,96.97753513343014,-6.977535133430144,0.0,False,0.0,-0.97071254,0.0076057315,0.0030500516,0.0028536618,2.7295122,2.57594
17702,2013-05-09 22:42:00,D,0.28274068,0.0,False,,0.0,,,,,,,,,,,36.181657623573344,53.818342376426656,2.0,True,578107.0252388038,-0.79698986,0.13812977,0.057515644,0.05510094,6.7776804,6.793911
5436,2013-05-10 00:24:00,D,0.08618849,0.0,False,,0.0,,,,,,,,,,,38.63033508253628,51.36966491746372,0.0,False,0.0,-0.7451794,0.15566897,0.049723767,0.057967328,4.196256,4.5150204
14834,2013-05-10 12:36:00,N,0.0149665885,0.0,False,,0.0,,,,,,,,,,,106.43435721858863,-16.43435721858863,0.0,False,0.0,-0.9651941,0.0036016703,0.003143005,0.002483867,3.5787072,3.6710808
15004,2013-05-10 14:12:00,N,2.9845845e-05,0.0,False,,0.0,,,,,,,,,,,98.71255259300148,-8.712552593001476,0.0,False,0.0,-0.96640277,0.0024974942,0.0022181794,0.0015705079,2.8471684,2.4839108
9958,2013-05-10 22:24:00,D,0.044037968,0.0,False,,0.0,,,,,,,,,,,36.601406899016474,53.398593100983526,0.0,False,0.0,-0.8210555,0.071957886,0.046756893,0.051601313,3.7472963,3.4843848
13620,2013-05-11 00:06:00,D,0.021203233,0.0,False,,0.0,,,,,,,,,,,37.20685535761392,52.79314464238608,2.0,True,888606.4271702599,-0.81920505,0.1273663,0.058233164,0.06783619,7.0236845,8.0681095
11077,2013-05-11 12:12:00,N,0.18116076,0.0,False,,0.0,,,,,,,,,,,107.32866974511154,-17.328669745111544,0.0,False,0.0,-0.96368414,0.005058706,0.0042873025,0.0025283918,3.7985451,2.6457164
18922,2013-05-11 13:54:00,N,0.098852515,0.0,False,,0.0,,,,,,,,,,,100.2611656523867,-10.2611656523867,0.0,False,0.0,-0.96104133,0.0025084019,0.004385926,0.0023601353,3.544715,2.8333912
11637,2013-05-11 22:06:00,D,0.0039874227,0.0,False,,0.0,,,,,,,,,,,37.34552185814351,52.65447814185649,0.0,False,0.0,-0.7802699,0.07422227,0.041725047,0.04117573,5.7396994,5.6111827
12689,2013-05-11 23:42:00,D,0.0015486025,0.0,False,,0.0,,,,,,,,,,,35.84892837325076,54.15107162674924,0.0,False,0.0,-0.71258235,0.07937801,0.06757291,0.05450342,2.9617505,2.8036427
14408,2013-05-12 11:54:00,N,0.002505871,0.0,False,,0.0,,,,,,,,,,,107.70611624393021,-17.706116243930204,0.0,False,0.0,-0.9697748,0.0022135377,0.0024219602,0.002333179,3.4417076,3.3121388
7246,2013-05-12 13:36:00,N,0.11705362,0.0,False,,0.0,,,,,,,,,,,101.66426409282573,-11.664264092825738,0.0,False,0.0,-0.96130437,0.0045679808,0.0059194863,0.0033349395,5.280264,4.0022435
12229,2013-05-12 23:24:00,D,0.004488468,0.0,False,,0.0,,,,,,,,,,,35.146047266143086,54.853952733856914,0.0,False,0.0,-0.7948789,0.0895406,0.05064652,0.083051674,4.0433626,7.6827855
5994,2013-05-13 01:06:00,D,0.025901068,0.0,False,,0.0,,,,,,,,,,,41.67258671622458,48.32741328377542,0.0,False,0.0,-0.79121757,0.06725311,0.054934315,0.0434111,3.8716645,3.0877564
348,2013-05-13 13:18:00,N,0.8057484,1.0,True,85758.12861211092,1.0,85758.12861211092,266.4766845703125,272.8322448730469,272.8322448730469,6.355560302734375,268.42047119140625,268.42047119140625,4.411773681640625,82989.98151149198,0.13764099999999999,102.91106560694008,-12.911065606940083,1.0,True,85758.12861211092,-0.9576585,0.011236429,0.010045581,0.010878615,8.568707,8.7128
14120,2013-05-13 15:00:00,D,0.2261899,0.0,False,,0.0,,,,,,,,,,,91.58338000292106,-1.5833800029210565,0.0,False,0.0,-0.9632626,0.007274568,0.0042638183,0.004656449,3.7889867,3.8340108
9319,2013-05-13 23:06:00,D,0.2679016,0.0,False,,0.0,,,,,,,,,,,34.78862346687632,55.21137653312368,0.0,False,0.0,-0.83700883,0.100002885,0.044680573,0.05184424,4.8584695,5.7020664
3642,2013-05-14 00:48:00,D,0.0098962635,0.0,False,,0.0,,,,,,,,,,,39.68283308268939,50.31716691731061,0.0,False,0.0,-0.818988,0.1126259,0.05042828,0.050631166,4.5067377,4.501358
12799,2013-05-14 13:00:00,N,0.9660342,2.0,True,186107.3864441067,2.0,186107.3864441067,266.6934814453125,273.656494140625,273.656494140625,6.9630126953125,268.9017639160156,268.9017639160156,4.754730224609375,186923.23667103946,0.27528199999999997,103.99138296758267,-13.991382967582659,3.0,True,233184.20288552955,-0.9562258,0.008926928,0.0095357895,0.0071868896,9.214312,8.6078825
433,2013-05-14 14:36:00,D,0.7772786,3.0,True,200982.48062201007,3.0,200982.48062201007,264.70977783203125,270.3771667480469,270.3771667480469,5.667388916015625,266.1695861816406,266.1695861816406,4.20758056640625,202085.72778372242,0.4129230984485149,94.80350214231436,-4.803502142314364,3.0,True,200982.48062201007,-0.96115935,0.008506179,0.007520281,0.007520281,6.5317893,6.5858903
1585,2013-05-14 22:48:00,D,0.009709645,0.0,False,,0.0,,,,,,,,,,,34.78567624024946,55.21432375975054,0.0,False,0.0,-0.7975656,0.03738624,0.0573218,0.037170693,4.2785563,4.0056233
11891,2013-05-15 00:30:00,D,0.00017467057,0.0,False,,0.0,,,,,,,,,,,37.91199384224228,52.08800615775772,0.0,False,0.0,-0.8093649,0.019658864,0.0126038715,0.016960666,3.2924802,4.073179
3150,2013-05-15 12:42:00,N,4.3116663e-05,0.0,False,,0.0,,,,,,,,,,,104.89585710804326,-14.89585710804326,0.0,False,0.0,-0.968093,0.0022392273,0.002016373,0.0021708682,2.803944,3.0428326
7326,2013-05-15 14:18:00,N,0.00010611527,0.0,False,,0.0,,,,,,,,,,,96.92293801629964,-6.922938016299646,0.0,False,0.0,-0.96741265,0.004179299,0.0030419827,0.0030977726,3.119318,3.1608584
12660,2013-05-15 22:30:00,D,0.002713442,0.0,False,,0.0,,,,,,,,,,,35.13492430307972,54.86507569692028,0.0,False,0.0,-0.84738994,0.031272173,0.021024607,0.024470381,3.4384427,4.750482
14569,2013-05-16 00:12:00,D,0.002638304,0.0,False,,0.0,,,,,,,,,,,36.39414480865244,53.60585519134756,0.0,False,0.0,-0.79204607,0.049262524,0.030096047,0.027939498,2.89575,3.2499347
16931,2013-05-16 12:18:00,N,0.4391931,0.0,False,,0.0,,,,,,,,,,,105.88824944350026,-15.88824944350026,0.0,False,0.0,-0.96623915,0.0040367246,0.004828237,0.0026977211,4.6298294,2.9075568
8278,2013-05-16 14:00:00,N,0.8974315,3.0,True,139937.41206944257,3.0,139937.41206944257,261.1499328613281,267.47564697265625,268.32403564453125,6.325714111328125,265.8716735839844,266.3223571777344,1.603973388671875,194925.85962281495,0.3585250761737823,98.58365411675864,-8.583654116758641,0.0,False,0.0,-0.9651895,0.002927065,0.0061646476,0.0018895864,6.9471135,2.7371826
10129,2013-05-16 22:12:00,D,0.0067868833,0.0,False,,0.0,,,,,,,,,,,35.8229975600668,54.1770024399332,0.0,False,0.0,-0.7827472,0.03268248,0.022469573,0.028162286,3.8468714,4.119153
19110,2013-05-16 23:48:00,D,0.0035441977,0.0,False,,0.0,,,,,,,,,,,34.896741946343035,55.103258053656965,0.0,False,0.0,-0.7776072,0.08978832,0.052056,0.06121836,4.564706,5.771842
2936,2013-05-17 12:00:00,N,0.056468662,0.0,False,,0.0,,,,,,,,,,,106.35125942959897,-16.35125942959896,0.0,False,0.0,-0.96180284,0.0036397576,0.007376142,0.0030554011,4.0952506,3.1793978
15745,2013-05-17 13:42:00,N,0.0022886298,0.0,False,,0.0,,,,,,,,,,,100.04754977854725,-10.047549778547257,0.0,False,0.0,-0.96103185,0.003404379,0.004928656,0.0024977997,3.5728896,3.1022835
5098,2013-05-17 23:30:00,D,0.0055689886,0.0,False,,0.0,,,,,,,,,,,34.09603545484786,55.90396454515214,0.0,False,0.0,-0.747062,0.069832504,0.04989881,0.040621467,4.5063925,4.284452
18617,2013-05-18 01:12:00,D,0.0015297683,0.0,False,,0.0,,,,,,,,,,,41.2601594035717,48.7398405964283,0.0,False,0.0,-0.7872773,0.06675142,0.01767324,0.042462863,3.2258182,3.7284257
5281,2013-05-18 13:24:00,N,0.53952646,2.0,True,96593.96396486163,3.0,149079.61134626134,266.1608581542969,270.7026062011719,271.0663757324219,4.541748046875,268.5108947753906,268.6308288574219,2.19171142578125,168493.18360108093,0.37945609187418217,101.35964960867422,-11.359649608674216,0.0,False,0.0,-0.9614429,0.003772676,0.004969068,0.0032088459,4.835128,3.8963706
17807,2013-05-18 15:06:00,D,0.047223948,0.0,False,,0.0,,,,,,,,,,,90.33702618636246,-0.3370261863624647,0.0,False,0.0,-0.96644783,0.0046043396,0.0038553402,0.0026374236,3.6382678,3.089043
16586,2013-05-18 23:12:00,D,0.010146803,0.0,False,,0.0,,,,,,,,,,,33.64585427155773,56.35414572844227,0.0,False,0.0,-0.8177267,0.07635206,0.057095885,0.037312865,5.120239,3.4947217
19069,2013-05-19 00:54:00,D,0.00664378,0.0,False,,0.0,,,,,,,,,,,39.199563047965135,50.800436952034865,0.0,False,0.0,-0.799546,0.06625134,0.058816016,0.04332553,3.4733121,3.2069836
13160,2013-05-19 13:06:00,N,0.00088384753,0.0,False,,0.0,,,,,,,,,,,102.5098244366004,-12.509824436600391,0.0,False,0.0,-0.96108353,0.0047813654,0.0031567216,0.0022949576,3.69457,3.276969
14289,2013-05-19 14:42:00,D,0.00010519497,0.0,False,,0.0,,,,,,,,,,,92.22041573855228,-2.2204157385522785,0.0,False,0.0,-0.9612095,0.007625282,0.0065825433,0.00427942,3.9793456,3.2176237
16136,2013-05-19 22:54:00,D,0.00012436237,0.0,False,,0.0,,,,,,,,,,,33.55908354834189,56.44091645165811,0.0,False,0.0,-0.8359916,0.03588581,0.015335247,0.014014423,3.2480543,3.8293128
7917,2013-05-20 00:36:00,D,2.4555899e-05,0.0,False,,0.0,,,,,,,,,,,37.34938774521375,52.65061225478625,0.0,False,0.0,-0.91796803,0.013951004,0.0051430166,0.012569353,3.3397923,2.3590105
14281,2013-05-20 14:24:00,D,0.0008969791,0.0,False,,0.0,,,,,,,,,,,95.0243908869594,-5.0243908869594,0.0,False,0.0,-0.965315,0.005403638,0.007862687,0.004543528,3.9513962,2.7334402
